Gender,Ever_Married,Graduated,Profession,Spending_Score,Var_1,Age,Work_Experience,Family_Size
Female,Yes,Yes,Lawyer,High,Cat_6,86,0.0,2.0
Female,Yes,Yes,Artist,Low,Cat_6,29,9.0,3.0
Female,Yes,Yes,Engineer,Average,Cat_2,61,2.0,4.0
Male,No,No,Healthcare,Low,Cat_6,23,1.0,4.0
Male,Yes,Yes,Marketing,High,Cat_3,29,1.0,2.0
Female,Yes,Yes,Artist,Low,Cat_6,61,1.0,2.0
Female,Yes,Yes,Artist,Average,Cat_6,33,8.0,3.0
Male,Yes,Yes,Artist,Average,Cat_6,42,3.0,2.0
Male,Yes,Yes,Doctor,Average,Cat_6,38,0.0,5.0
Male,Yes,Yes,Artist,High,Cat_6,42,8.0,4.0
Male,Yes,Yes,Artist,Average,Cat_6,59,1.0,4.0
Male,No,No,Engineer,Low,Cat_4,25,9.0,3.0
Male,Yes,Yes,Artist,High,Cat_6,68,0.0,2.0
Female,No,No,Engineer,Low,Cat_4,30,1.0,3.0
Male,Yes,Yes,Doctor,Average,Cat_6,65,1.0,2.0
Male,No,No,Healthcare,Low,Cat_3,19,1.0,3.0
Female,No,Yes,Artist,Low,Cat_6,38,1.0,2.0
Female,No,Yes,Doctor,Low,Cat_4,33,0.0,6.0
Female,No,Yes,Entertainment,Low,Cat_6,41,5.0,2.0
Female,Yes,Yes,Artist,High,Cat_7,35,7.0,4.0
Male,No,Yes,Artist,Low,Cat_6,41,1.0,1.0
Male,Yes,No,Healthcare,Average,Cat_7,20,1.0,4.0
Female,Yes,No,Lawyer,High,Cat_4,66,1.0,2.0
Female,No,No,Engineer,Low,Cat_6,31,1.0,4.0
Male,Yes,Yes,Marketing,Low,Cat_6,40,0.0,2.0
Female,No,Yes,Artist,Low,Cat_3,38,8.0,2.0
Female,No,Yes,Artist,Low,Cat_6,37,5.0,2.0
Male,Yes,Yes,Artist,Low,Cat_6,32,1.0,2.0
Male,Yes,No,Executive,High,Cat_4,76,1.0,2.0
Male,No,No,Healthcare,Low,Cat_1,19,1.0,3.0
Female,Yes,Yes,Executive,High,Cat_3,41,1.0,2.0
Female,Yes,Yes,Artist,Low,Cat_3,38,1.0,1.0
Male,No,No,Healthcare,Low,Cat_6,19,0.0,4.0
Female,No,No,Artist,Low,Cat_6,23,0.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,37,1.0,2.0
Male,No,Yes,Artist,Low,Cat_6,53,0.0,1.0
Female,Yes,No,Engineer,Average,Cat_4,48,1.0,4.0
Male,Yes,No,Entertainment,Average,Cat_4,51,1.0,4.0
Male,Yes,Yes,Executive,High,Cat_6,40,1.0,4.0
Male,Yes,Yes,Lawyer,Low,Cat_4,82,0.0,2.0
Male,Yes,Yes,Artist,Average,Cat_3,55,1.0,3.0
Male,Yes,Yes,Entertainment,Low,Cat_6,63,1.0,1.0
Female,No,No,Engineer,Low,Cat_3,39,4.0,2.0
Female,No,No,Healthcare,Low,Cat_6,31,1.0,2.0
Male,Yes,No,Healthcare,Low,Cat_4,22,0.0,3.0
Male,Yes,Yes,Entertainment,High,Cat_6,36,9.0,3.0
Male,Yes,Yes,Healthcare,Low,Cat_4,55,0.0,3.0
Female,No,Yes,Artist,Low,Cat_6,52,4.0,1.0
Male,No,No,Healthcare,Low,Cat_6,31,1.0,2.0
Male,No,Yes,Healthcare,Low,Cat_6,25,1.0,2.0
Male,No,No,Healthcare,Low,Cat_2,20,3.0,4.0
Female,No,Yes,Doctor,Low,Cat_6,33,1.0,3.0
Male,Yes,Yes,Artist,Low,Cat_6,40,3.0,1.0
Male,Yes,No,Executive,High,Cat_6,38,0.0,5.0
Male,Yes,No,Lawyer,Low,Cat_6,86,0.0,1.0
Male,No,Yes,Artist,Low,Cat_6,35,1.0,1.0
Male,No,Yes,Artist,Low,Cat_3,32,0.0,3.0
Male,Yes,Yes,Executive,High,Cat_6,45,1.0,4.0
Female,Yes,Yes,Artist,Average,Cat_6,70,1.0,4.0
Male,Yes,No,Lawyer,Low,Cat_6,88,1.0,1.0
Male,No,No,Homemaker,Low,Cat_4,32,1.0,2.0
Male,No,No,Healthcare,Low,Cat_6,20,9.0,3.0
Male,No,No,Healthcare,Low,Cat_4,25,4.0,3.0
Female,No,Yes,Marketing,Low,Cat_6,41,1.0,2.0
Male,Yes,No,Entertainment,Average,Cat_6,47,0.0,4.0
Male,Yes,Yes,Artist,Average,Cat_6,50,0.0,4.0
Male,Yes,No,Lawyer,Average,Cat_6,86,2.0,2.0
Male,Yes,Yes,Lawyer,Low,Cat_6,71,2.0,1.0
Female,Yes,Yes,Lawyer,High,Cat_6,78,1.0,2.0
Male,Yes,Yes,Artist,High,Cat_6,35,1.0,3.0
Male,No,No,Healthcare,Low,Cat_3,20,1.0,5.0
Female,Yes,Yes,Doctor,Average,Cat_6,52,0.0,2.0
Male,Yes,No,Executive,High,Cat_6,50,1.0,4.0
Male,Yes,No,Healthcare,Average,Cat_4,28,0.0,5.0
Male,Yes,Yes,Doctor,Low,Cat_3,46,0.0,3.0
Male,Yes,Yes,Artist,Low,Cat_6,46,1.0,3.0
Male,Yes,Yes,Marketing,Low,Cat_6,35,1.0,5.0
Female,No,No,Entertainment,Low,Cat_6,55,3.0,1.0
Female,No,No,Entertainment,Low,Cat_6,50,8.0,2.0
Male,Yes,Yes,Entertainment,Average,Cat_6,65,0.0,2.0
Female,Yes,Yes,Entertainment,High,Cat_6,41,1.0,6.0
Female,No,Yes,Artist,Low,Cat_6,73,0.0,1.0
Male,Yes,No,Entertainment,Low,Cat_3,26,0.0,3.0
Male,Yes,No,Doctor,Average,Cat_6,26,9.0,2.0
Male,No,Yes,Artist,Low,Cat_3,36,8.0,2.0
Male,No,Yes,Doctor,Low,Cat_6,42,0.0,1.0
Male,Yes,No,Entertainment,Average,Cat_6,47,0.0,4.0
Female,No,No,Engineer,Low,Cat_5,32,9.0,4.0
Male,No,Yes,Marketing,Low,Cat_3,39,1.0,4.0
Female,Yes,Yes,Homemaker,High,Cat_2,48,1.0,2.0
Male,Yes,Yes,Artist,Average,Cat_3,53,1.0,4.0
Male,No,No,Doctor,Low,Cat_6,27,1.0,3.0
Male,No,No,Healthcare,Low,Cat_6,32,0.0,4.0
Male,Yes,No,Entertainment,Average,Cat_6,50,0.0,3.0
Male,Yes,Yes,Entertainment,Average,Cat_6,41,9.0,2.0
Female,No,Yes,Artist,Low,Cat_6,28,1.0,1.0
Male,No,No,Healthcare,Low,Cat_6,20,8.0,5.0
Male,No,Yes,Entertainment,Low,Cat_3,35,0.0,3.0
Female,Yes,Yes,Healthcare,High,Cat_2,32,8.0,2.0
Female,Yes,Yes,Artist,Low,Cat_4,60,2.0,3.0
Female,Yes,Yes,Artist,Average,Cat_3,36,1.0,3.0
Female,Yes,No,Entertainment,Low,Cat_6,35,4.0,1.0
Male,No,Yes,Artist,Low,Cat_6,33,7.0,1.0
Female,No,Yes,Doctor,Low,Cat_3,31,0.0,4.0
Female,Yes,No,Marketing,Average,Cat_6,42,0.0,2.0
Male,No,No,Healthcare,Low,Cat_6,18,0.0,2.0
Male,Yes,Yes,Entertainment,Average,Cat_6,39,6.0,2.0
Male,No,Yes,Artist,Low,Cat_2,48,0.0,1.0
Female,Yes,Yes,Artist,Average,Cat_6,61,1.0,5.0
Male,Yes,Yes,Artist,Average,Cat_6,59,1.0,3.0
Female,No,Yes,Entertainment,Low,Cat_6,37,1.0,1.0
Female,No,Yes,Marketing,Low,Cat_6,42,10.0,3.0
Female,No,No,Healthcare,Low,Cat_2,21,0.0,4.0
Male,Yes,No,Artist,Average,Cat_6,42,7.0,5.0
Female,No,No,Marketing,Low,Cat_3,18,9.0,5.0
Male,Yes,Yes,Healthcare,Low,Cat_6,27,5.0,5.0
Male,Yes,No,Executive,High,Cat_6,38,0.0,3.0
Male,No,No,Doctor,Low,Cat_4,33,1.0,4.0
Female,No,Yes,Artist,Low,Cat_4,32,6.0,7.0
Male,Yes,Yes,Artist,Average,Cat_6,40,1.0,3.0
Male,Yes,Yes,Artist,Average,Cat_6,42,2.0,2.0
Male,Yes,No,Lawyer,High,Cat_1,70,0.0,3.0
Male,No,Yes,Entertainment,Low,Cat_6,33,1.0,1.0
Male,Yes,Yes,Executive,High,Cat_6,62,0.0,3.0
Female,Yes,Yes,Artist,Low,Cat_6,49,9.0,2.0
Male,Yes,Yes,Artist,Average,Cat_2,43,9.0,2.0
Male,Yes,No,Lawyer,Low,Cat_6,89,0.0,2.0
Male,Yes,Yes,Artist,Low,Cat_6,38,1.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,58,1.0,2.0
Female,No,No,Healthcare,Low,Cat_4,20,1.0,5.0
Female,Yes,Yes,Artist,High,Cat_6,42,2.0,2.0
Male,No,No,Artist,Low,Cat_5,46,3.0,3.0
Male,Yes,Yes,Executive,High,Cat_6,47,0.0,4.0
Male,Yes,Yes,Lawyer,High,Cat_6,67,1.0,2.0
Male,No,Yes,Healthcare,Low,Cat_2,33,3.0,2.0
Male,Yes,Yes,Artist,Low,Cat_6,47,4.0,1.0
Female,Yes,Yes,Artist,Average,Cat_6,51,1.0,5.0
Male,Yes,Yes,Doctor,Average,Cat_6,67,1.0,4.0
Female,No,No,Doctor,Low,Cat_6,33,1.0,3.0
Male,Yes,Yes,Healthcare,Low,Cat_6,32,7.0,2.0
Male,Yes,No,Entertainment,Low,Cat_6,42,6.0,3.0
Female,No,Yes,Healthcare,Low,Cat_6,42,0.0,4.0
Female,Yes,Yes,Homemaker,Low,Cat_6,48,1.0,4.0
Female,No,No,Healthcare,Low,Cat_6,22,2.0,6.0
Female,No,No,Marketing,Low,Cat_6,41,1.0,1.0
Male,Yes,No,Engineer,Low,Cat_6,50,1.0,2.0
Male,Yes,No,Executive,High,Cat_4,25,4.0,8.0
Female,No,Yes,Artist,Low,Cat_6,39,3.0,2.0
Female,No,No,Healthcare,Low,Cat_4,28,0.0,3.0
Female,No,Yes,Healthcare,Low,Cat_6,26,9.0,4.0
Male,Yes,No,Executive,Low,Cat_4,36,1.0,6.0
Male,Yes,Yes,Lawyer,High,Cat_6,82,0.0,2.0
Male,No,No,Doctor,Low,Cat_3,30,1.0,1.0
Female,Yes,Yes,Entertainment,Low,Cat_6,42,6.0,2.0
Female,No,No,Homemaker,Low,Cat_6,22,0.0,4.0
Female,Yes,Yes,Lawyer,High,Cat_6,73,4.0,2.0
Male,No,No,Healthcare,Low,Cat_6,21,1.0,4.0
Female,Yes,Yes,Artist,Average,Cat_6,57,0.0,4.0
Female,No,Yes,Artist,Low,Cat_1,47,0.0,1.0
Female,Yes,Yes,Artist,Average,Cat_1,43,0.0,2.0
Male,No,No,Healthcare,Low,Cat_4,28,0.0,5.0
Female,Yes,Yes,Artist,Average,Cat_7,49,0.0,4.0
Male,Yes,Yes,Doctor,Average,Cat_6,25,0.0,2.0
Male,Yes,Yes,Artist,High,Cat_6,67,1.0,2.0
Male,No,No,Healthcare,Low,Cat_2,30,0.0,4.0
Male,Yes,Yes,Artist,Low,Cat_6,49,1.0,1.0
Male,Yes,Yes,Artist,Average,Cat_6,40,1.0,3.0
Female,Yes,Yes,Lawyer,High,Cat_6,72,8.0,2.0
Female,No,Yes,Entertainment,Low,Cat_3,47,0.0,1.0
Male,Yes,Yes,Executive,High,Cat_6,45,0.0,3.0
Female,Yes,Yes,Entertainment,Average,Cat_6,36,0.0,3.0
Male,Yes,Yes,Artist,Low,Cat_6,61,0.0,2.0
Female,Yes,Yes,Lawyer,High,Cat_6,77,1.0,2.0
Female,No,Yes,Artist,Low,Cat_2,37,9.0,1.0
Female,Yes,Yes,Engineer,Average,Cat_3,41,9.0,3.0
Female,Yes,Yes,Engineer,Average,Cat_3,51,0.0,3.0
Female,Yes,Yes,Artist,Average,Cat_3,60,2.0,2.0
Male,Yes,Yes,Lawyer,High,Cat_6,67,1.0,3.0
Male,Yes,Yes,Artist,Average,Cat_6,35,5.0,2.0
Male,No,Yes,Artist,Low,Cat_6,40,3.0,2.0
Female,No,No,Healthcare,Low,Cat_3,23,1.0,3.0
Male,Yes,Yes,Lawyer,Low,Cat_6,80,2.0,1.0
Female,Yes,Yes,Doctor,Low,Cat_6,43,8.0,1.0
Male,Yes,Yes,Lawyer,Low,Cat_6,68,0.0,2.0
Female,Yes,Yes,Doctor,Average,Cat_6,48,1.0,4.0
Female,No,No,Healthcare,Low,Cat_3,23,0.0,4.0
Male,Yes,Yes,Entertainment,Average,Cat_7,28,3.0,3.0
Male,Yes,No,Artist,Low,Cat_6,88,7.0,1.0
Male,Yes,Yes,Lawyer,High,Cat_6,70,0.0,2.0
Female,No,Yes,Healthcare,Low,Cat_6,27,1.0,9.0
Male,No,Yes,Marketing,Low,Cat_6,30,8.0,1.0
Male,Yes,Yes,Lawyer,Low,Cat_6,80,1.0,1.0
Male,Yes,Yes,Artist,Low,Cat_3,59,0.0,1.0
Female,Yes,Yes,Engineer,Average,Cat_7,60,1.0,3.0
Female,Yes,No,Lawyer,High,Cat_6,89,1.0,3.0
Female,No,Yes,Artist,Low,Cat_6,26,13.0,2.0
Female,No,No,Healthcare,Low,Cat_4,31,0.0,2.0
Male,Yes,No,Entertainment,Low,Cat_2,59,1.0,1.0
Female,Yes,Yes,Marketing,Low,Cat_6,27,8.0,2.0
Male,No,No,Marketing,Low,Cat_4,20,1.0,3.0
Male,Yes,Yes,Executive,High,Cat_6,55,1.0,3.0
Female,No,Yes,Doctor,Low,Cat_2,43,1.0,4.0
Female,No,Yes,Doctor,Low,Cat_4,30,8.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,51,1.0,6.0
Male,Yes,Yes,Artist,Average,Cat_6,50,8.0,2.0
Female,Yes,Yes,Entertainment,Average,Cat_4,36,1.0,4.0
Male,Yes,Yes,Artist,Low,Cat_6,36,0.0,1.0
Female,Yes,Yes,Homemaker,Average,Cat_6,36,8.0,5.0
Female,Yes,Yes,Artist,Average,Cat_4,32,0.0,2.0
Male,Yes,Yes,Entertainment,Average,Cat_6,38,0.0,4.0
Female,Yes,No,Lawyer,High,Cat_6,74,1.0,2.0
Male,Yes,Yes,Artist,High,Cat_6,62,0.0,2.0
Female,Yes,Yes,Doctor,High,Cat_2,46,9.0,3.0
Male,Yes,Yes,Executive,High,Cat_6,50,1.0,3.0
Male,No,Yes,Healthcare,Low,Cat_6,26,1.0,5.0
Male,Yes,Yes,Healthcare,Average,Cat_3,39,7.0,5.0
Female,Yes,Yes,Artist,Low,Cat_6,56,1.0,2.0
Male,No,Yes,Marketing,Low,Cat_6,30,12.0,4.0
Female,No,Yes,Artist,Low,Cat_7,48,1.0,1.0
Female,Yes,No,Engineer,Average,Cat_4,30,1.0,8.0
Male,Yes,Yes,Artist,Average,Cat_6,60,0.0,2.0
Male,Yes,Yes,Entertainment,Low,Cat_6,41,0.0,1.0
Female,Yes,No,Engineer,Low,Cat_6,39,0.0,2.0
Male,Yes,No,Lawyer,Low,Cat_4,68,2.0,3.0
Female,Yes,Yes,Entertainment,Average,Cat_4,33,3.0,3.0
Female,Yes,Yes,Artist,High,Cat_6,55,1.0,4.0
Female,No,Yes,Healthcare,Low,Cat_4,25,8.0,1.0
Male,No,Yes,Entertainment,Low,Cat_6,27,0.0,5.0
Female,No,No,Engineer,Low,Cat_6,50,1.0,1.0
Male,Yes,Yes,Artist,Low,Cat_6,37,0.0,2.0
Female,Yes,Yes,Lawyer,Low,Cat_6,67,1.0,2.0
Male,No,Yes,Healthcare,Low,Cat_6,31,1.0,4.0
Male,No,Yes,Healthcare,Low,Cat_4,37,1.0,2.0
Female,No,Yes,Doctor,Low,Cat_3,27,1.0,2.0
Male,No,Yes,Artist,Low,Cat_6,25,1.0,1.0
Male,Yes,Yes,Entertainment,Average,Cat_4,52,1.0,3.0
Female,Yes,Yes,Lawyer,High,Cat_6,70,1.0,2.0
Female,Yes,Yes,Artist,Average,Cat_4,41,1.0,3.0
Female,No,Yes,Healthcare,Low,Cat_3,28,1.0,2.0
Female,Yes,Yes,Artist,Average,Cat_6,50,0.0,2.0
Male,Yes,No,Lawyer,High,Cat_6,69,1.0,2.0
Female,No,No,Artist,Low,Cat_3,27,1.0,2.0
Male,Yes,Yes,Artist,Low,Cat_6,25,12.0,2.0
Male,No,Yes,Artist,Low,Cat_6,27,0.0,1.0
Female,No,No,Artist,Low,Cat_6,20,1.0,2.0
Female,Yes,Yes,Artist,Average,Cat_6,39,3.0,2.0
Female,Yes,No,Executive,Average,Cat_2,48,9.0,3.0
Female,No,Yes,Homemaker,Low,Cat_6,40,9.0,2.0
Female,No,No,Artist,Low,Cat_6,31,8.0,3.0
Male,Yes,Yes,Entertainment,High,Cat_6,65,1.0,2.0
Female,No,No,Healthcare,Low,Cat_6,19,0.0,3.0
Male,No,Yes,Healthcare,Low,Cat_6,27,1.0,5.0
Male,Yes,No,Artist,Low,Cat_6,43,8.0,1.0
Female,No,Yes,Artist,Low,Cat_6,39,0.0,3.0
Male,Yes,Yes,Artist,Low,Cat_6,35,1.0,2.0
Female,Yes,Yes,Artist,Average,Cat_4,60,2.0,6.0
Male,Yes,No,Doctor,Low,Cat_1,28,0.0,5.0
Male,No,Yes,Marketing,Low,Cat_6,19,1.0,4.0
Male,Yes,Yes,Artist,Low,Cat_6,55,1.0,2.0
Female,No,Yes,Artist,Low,Cat_6,41,0.0,1.0
Female,Yes,Yes,Artist,Average,Cat_6,45,1.0,2.0
Female,Yes,Yes,Artist,High,Cat_6,46,1.0,2.0
Female,Yes,Yes,Lawyer,Low,Cat_1,73,1.0,5.0
Female,Yes,No,Healthcare,Low,Cat_2,33,2.0,3.0
Male,No,No,Healthcare,Low,Cat_6,22,1.0,4.0
Female,No,No,Healthcare,Low,Cat_3,32,0.0,4.0
Male,No,Yes,Entertainment,Low,Cat_5,26,7.0,5.0
Male,No,Yes,Artist,Low,Cat_6,40,8.0,1.0
Male,Yes,Yes,Doctor,Average,Cat_6,37,0.0,2.0
Male,Yes,Yes,Healthcare,Average,Cat_6,68,0.0,3.0
Male,Yes,No,Entertainment,Average,Cat_6,72,2.0,2.0
Female,No,No,Marketing,Low,Cat_4,22,0.0,3.0
Female,Yes,Yes,Artist,Average,Cat_6,43,8.0,2.0
Male,No,Yes,Doctor,Low,Cat_3,25,1.0,2.0
Female,Yes,Yes,Lawyer,High,Cat_6,81,0.0,2.0
Female,Yes,Yes,Artist,Average,Cat_3,58,1.0,4.0
Female,No,No,Engineer,Low,Cat_6,23,1.0,4.0
Female,Yes,Yes,Artist,Average,Cat_4,25,8.0,2.0
Female,Yes,Yes,Marketing,Low,Cat_6,63,2.0,1.0
Female,Yes,Yes,Artist,Low,Cat_7,37,4.0,2.0
Male,Yes,Yes,Artist,Low,Cat_3,33,0.0,2.0
Male,Yes,No,Marketing,Low,Cat_6,71,1.0,1.0
Female,Yes,Yes,Artist,Low,Cat_6,48,10.0,2.0
Female,Yes,No,Engineer,Average,Cat_4,52,9.0,5.0
Female,Yes,Yes,Entertainment,Low,Cat_6,30,0.0,4.0
Female,No,Yes,Healthcare,Low,Cat_2,29,3.0,4.0
Female,No,Yes,Artist,Low,Cat_6,26,0.0,2.0
Male,No,Yes,Doctor,Low,Cat_2,33,1.0,5.0
Male,Yes,Yes,Entertainment,Low,Cat_6,27,10.0,2.0
Male,Yes,Yes,Doctor,Average,Cat_1,39,0.0,2.0
Female,No,No,Engineer,Low,Cat_6,33,1.0,3.0
Female,No,No,Doctor,Low,Cat_6,20,1.0,4.0
Male,Yes,No,Artist,High,Cat_6,43,1.0,3.0
Male,Yes,Yes,Engineer,Average,Cat_4,52,1.0,3.0
Male,Yes,Yes,Artist,Average,Cat_2,35,1.0,3.0
Female,No,No,Marketing,Low,Cat_6,32,11.0,6.0
Female,Yes,No,Executive,Average,Cat_4,36,9.0,5.0
Male,Yes,Yes,Executive,High,Cat_6,61,9.0,4.0
Female,Yes,No,Lawyer,High,Cat_4,62,1.0,4.0
Male,Yes,Yes,Artist,Low,Cat_6,51,1.0,3.0
Male,Yes,No,Engineer,Average,Cat_3,36,1.0,2.0
Male,Yes,Yes,Lawyer,Low,Cat_6,74,9.0,1.0
Male,No,Yes,Artist,Low,Cat_6,30,9.0,2.0
Male,No,No,Healthcare,Low,Cat_6,22,0.0,2.0
Male,Yes,Yes,Entertainment,Low,Cat_6,42,9.0,2.0
Male,Yes,No,Executive,High,Cat_4,41,0.0,7.0
Male,No,No,Entertainment,Low,Cat_2,27,0.0,3.0
Male,Yes,Yes,Artist,Average,Cat_6,52,1.0,3.0
Male,Yes,Yes,Artist,Low,Cat_6,52,1.0,1.0
Female,Yes,Yes,Engineer,Average,Cat_4,41,1.0,3.0
Male,No,Yes,Artist,Low,Cat_6,42,8.0,2.0
Male,No,No,Engineer,Low,Cat_6,30,1.0,4.0
Male,Yes,Yes,Artist,High,Cat_6,46,0.0,2.0
Female,Yes,No,Artist,Low,Cat_6,31,1.0,4.0
Male,No,Yes,Doctor,Low,Cat_3,30,1.0,1.0
Male,No,Yes,Artist,Low,Cat_4,31,5.0,1.0
Male,No,Yes,Entertainment,Low,Cat_6,41,8.0,2.0
Female,Yes,Yes,Healthcare,Low,Cat_6,25,1.0,2.0
Female,Yes,No,Engineer,Low,Cat_6,28,0.0,4.0
Male,Yes,Yes,Entertainment,High,Cat_3,29,1.0,2.0
Male,No,Yes,Entertainment,Low,Cat_4,53,1.0,3.0
Male,Yes,Yes,Artist,High,Cat_6,65,5.0,2.0
Female,No,Yes,Healthcare,Low,Cat_4,32,0.0,3.0
Female,Yes,Yes,Lawyer,Low,Cat_6,74,1.0,1.0
Male,Yes,Yes,Homemaker,Average,Cat_6,35,9.0,4.0
Female,Yes,Yes,Artist,Average,Cat_6,76,0.0,2.0
Male,Yes,No,Marketing,High,Cat_7,37,0.0,4.0
Female,No,Yes,Artist,Low,Cat_6,53,0.0,2.0
Female,No,No,Engineer,Low,Cat_4,32,1.0,9.0
Female,Yes,No,Lawyer,High,Cat_6,80,1.0,2.0
Female,Yes,Yes,Artist,Average,Cat_6,56,0.0,2.0
Male,No,No,Healthcare,Low,Cat_1,23,1.0,3.0
Female,No,No,Healthcare,Low,Cat_6,25,8.0,2.0
Male,Yes,Yes,Doctor,Average,Cat_3,36,8.0,4.0
Female,No,Yes,Engineer,Low,Cat_6,49,9.0,1.0
Female,Yes,Yes,Engineer,Average,Cat_6,66,0.0,3.0
Female,No,Yes,Engineer,Low,Cat_6,38,0.0,3.0
Female,No,No,Artist,Low,Cat_6,18,0.0,6.0
Female,Yes,Yes,Artist,Average,Cat_6,63,0.0,2.0
Male,No,No,Healthcare,Low,Cat_6,19,1.0,1.0
Female,Yes,Yes,Artist,Average,Cat_6,55,1.0,4.0
Male,Yes,Yes,Lawyer,High,Cat_6,82,1.0,2.0
Male,Yes,Yes,Artist,Low,Cat_6,41,1.0,2.0
Female,No,Yes,Healthcare,Low,Cat_4,32,0.0,3.0
Male,Yes,Yes,Entertainment,Average,Cat_6,73,1.0,3.0
Female,Yes,Yes,Artist,Average,Cat_6,43,4.0,2.0
Male,No,Yes,Healthcare,Low,Cat_6,31,1.0,1.0
Male,Yes,Yes,Doctor,Average,Cat_2,33,10.0,2.0
Female,Yes,Yes,Artist,Low,Cat_6,41,0.0,4.0
Male,Yes,No,Lawyer,Low,Cat_6,79,9.0,3.0
Male,Yes,Yes,Artist,Low,Cat_6,57,1.0,1.0
Female,Yes,Yes,Artist,High,Cat_6,55,0.0,5.0
Female,Yes,No,Engineer,Low,Cat_6,45,8.0,2.0
Female,No,No,Artist,Low,Cat_6,43,1.0,1.0
Female,Yes,No,Lawyer,High,Cat_6,79,2.0,2.0
Female,Yes,No,Lawyer,High,Cat_6,89,1.0,2.0
Male,Yes,Yes,Artist,Low,Cat_3,69,0.0,1.0
Male,Yes,No,Artist,Average,Cat_2,36,1.0,4.0
Female,No,Yes,Engineer,Low,Cat_6,33,1.0,3.0
Female,Yes,No,Executive,Average,Cat_4,38,1.0,4.0
Male,Yes,Yes,Entertainment,Low,Cat_4,37,0.0,2.0
Male,Yes,Yes,Lawyer,Low,Cat_3,77,0.0,2.0
Male,Yes,Yes,Healthcare,High,Cat_6,40,6.0,2.0
Female,Yes,No,Engineer,Average,Cat_4,43,1.0,4.0
Male,Yes,No,Artist,High,Cat_6,46,4.0,4.0
Female,Yes,Yes,Artist,Low,Cat_6,58,0.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,38,9.0,2.0
Male,No,No,Healthcare,Low,Cat_4,22,0.0,2.0
Male,No,No,Marketing,Low,Cat_6,20,1.0,5.0
Male,Yes,Yes,Doctor,Low,Cat_6,28,1.0,2.0
Male,Yes,Yes,Entertainment,Average,Cat_6,65,2.0,3.0
Female,Yes,Yes,Doctor,Average,Cat_6,38,0.0,2.0
Female,Yes,Yes,Homemaker,Average,Cat_6,39,9.0,2.0
Male,No,No,Healthcare,Low,Cat_4,21,1.0,6.0
Male,No,Yes,Artist,Low,Cat_6,41,4.0,1.0
Female,Yes,Yes,Artist,Average,Cat_6,56,0.0,2.0
Female,No,Yes,Artist,Low,Cat_6,36,9.0,2.0
Male,No,No,Healthcare,Low,Cat_6,25,4.0,5.0
Female,Yes,Yes,Artist,Average,Cat_6,53,4.0,5.0
Male,Yes,Yes,Entertainment,Low,Cat_4,59,0.0,2.0
Female,No,No,Engineer,Low,Cat_3,41,3.0,3.0
Male,No,Yes,Artist,Low,Cat_6,43,0.0,4.0
Female,Yes,Yes,Artist,High,Cat_2,41,9.0,2.0
Male,No,Yes,Artist,Low,Cat_6,46,2.0,1.0
Male,No,Yes,Artist,Low,Cat_2,42,1.0,1.0
Female,Yes,Yes,Lawyer,Low,Cat_6,60,0.0,2.0
Female,Yes,No,Lawyer,Low,Cat_3,81,1.0,2.0
Female,Yes,Yes,Engineer,High,Cat_6,56,2.0,2.0
Female,No,No,Healthcare,Low,Cat_4,23,1.0,3.0
Male,Yes,No,Executive,Low,Cat_6,76,1.0,1.0
Male,Yes,Yes,Artist,Low,Cat_3,56,4.0,3.0
Male,Yes,Yes,Doctor,Low,Cat_6,32,0.0,3.0
Female,Yes,No,Engineer,Average,Cat_4,37,0.0,5.0
Male,No,Yes,Healthcare,Low,Cat_6,25,0.0,4.0
Male,Yes,No,Engineer,Average,Cat_6,60,0.0,3.0
Male,Yes,Yes,Entertainment,Average,Cat_6,68,1.0,2.0
Female,Yes,Yes,Artist,Average,Cat_6,49,1.0,4.0
Female,Yes,Yes,Artist,Low,Cat_6,69,0.0,2.0
Female,Yes,No,Lawyer,Low,Cat_6,82,0.0,1.0
Male,Yes,Yes,Healthcare,Low,Cat_6,40,1.0,3.0
Male,Yes,Yes,Executive,Average,Cat_6,35,1.0,4.0
Male,Yes,No,Executive,Low,Cat_6,53,1.0,5.0
Male,Yes,Yes,Lawyer,Low,Cat_6,89,13.0,1.0
Female,Yes,No,Entertainment,Average,Cat_4,26,1.0,2.0
Female,Yes,Yes,Lawyer,Low,Cat_6,84,1.0,1.0
Male,Yes,Yes,Entertainment,High,Cat_6,52,1.0,2.0
Female,No,No,Healthcare,Low,Cat_4,30,3.0,3.0
Male,Yes,Yes,Artist,Average,Cat_3,73,1.0,2.0
Male,No,No,Doctor,Low,Cat_6,23,0.0,4.0
Female,No,No,Homemaker,Low,Cat_4,29,1.0,2.0
Female,Yes,Yes,Artist,Average,Cat_6,45,1.0,2.0
Male,No,No,Marketing,Low,Cat_6,28,0.0,5.0
Female,Yes,Yes,Artist,High,Cat_5,39,2.0,2.0
Female,Yes,Yes,Artist,Average,Cat_6,53,0.0,4.0
Female,No,Yes,Doctor,Low,Cat_6,28,1.0,3.0
Female,No,No,Engineer,Low,Cat_3,40,0.0,3.0
Male,Yes,Yes,Executive,High,Cat_6,56,8.0,5.0
